ID NO,Name,Title,Date,Venue,Region,Oppose/Support,Party Affiliation,IDNO,Name,Month,Day ,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
1429,Kirk,Representative,10-Oct-02,House,Iraq,1,R,1429,Kirk,10,10,2,221,18.42,37.56,67.87,38.91,6.79,4.52,1.36,1.36,0,0,1.81,2.26,6.33,11.76,4.52,2.71,1.81,2.26,1.81,12.22,4.07,0.9,3.17,1.36,0,6.33,0,0.45,1.81,7.24,2.26,4.98,0.9,3.17,0.45,12.22,1.36,0.9,0.9,1.36,1.81,1.81,4.07,1.36,1.36,0.45,0.9,0,1.36,0.9,0.45,0,0,10.86,0.9,5.88,3.62,4.98,2.26,0.45,0,0,0,0.45,0,0,0,5.88,9.95,0.9,0,0,0,0.9,0,0.9,0,0,18.55
1430,Luther,Representative,10-Oct-02,House,Iraq,1,D,1430,Luther,10,10,2,546,21.84,36.45,74.18,41.58,8.24,5.31,2.2,2.56,0,0.55,0,2.93,8.61,8.24,5.31,0.55,4.76,2.01,0.73,12.45,5.31,0.37,1.65,0.73,0,6.59,0,0.18,1.28,6.78,3.48,3.11,0.37,1.83,0.55,13.37,1.28,2.38,2.2,1.47,1.1,0.92,4.76,0.55,0.55,0,0.55,0,0.92,0.18,0.73,0,0,14.47,2.01,7.88,4.58,5.31,6.78,0.73,0.37,0.55,0.18,0.55,0,0,0.18,4.76,5.31,0,0,0,0,0.37,0,1.1,0,0,11.54
1431,KennedyMN,Representative,10-Oct-02,House,Iraq,1,R,1431,KennedyMN,10,10,2,853,19.39,28.25,76.32,46.78,10.9,5.86,2.7,1.88,0.23,0.59,0.47,5.04,8.21,9.5,6.8,1.88,4.69,1.99,1.41,13.95,4.45,0.7,1.76,0.23,0,7.97,0.12,0.12,1.88,9.5,4.69,4.69,1.41,2.46,0.47,14.3,2.34,1.99,1.64,1.29,1.52,1.06,3.63,1.76,2.11,0.35,1.52,0.12,0.23,0.23,0,0,0,11.96,1.76,5.39,4.57,1.52,2.23,0,0.47,0.23,0.35,0.82,0,0.12,0.23,5.28,5.98,0.12,0.12,0.47,0,0.82,0,3.28,0,0,16.06
1432,Portman,Representative,10-Oct-02,House,Iraq,1,R,1432,Portman,10,10,2,345,14.38,34.2,74.2,41.74,8.99,3.48,1.45,1.45,0,0.58,0,5.51,8.12,7.54,5.51,0.29,5.8,1.16,1.16,12.75,4.64,0.29,0.29,1.45,0,6.09,0,0.29,2.32,8.12,3.48,4.64,0,3.77,0.58,15.07,2.32,0.87,2.32,0.87,3.19,1.74,4.35,0.58,2.61,0,2.03,0.29,1.45,0.29,0.29,0.29,0.58,10.14,0.87,5.8,3.19,4.35,4.35,0,0.29,0.29,0.29,0.58,0.29,0,0,7.25,4.06,0,0,0.87,0,0.87,0,0.87,0.29,0,14.49
1433,Delay,Representative,10-Oct-02,House,Iraq,1,R,1433,Delay,10,10,2,752,15.04,29.92,77.93,47.47,9.97,5.85,0.93,3.19,0,0.66,1.06,4.12,7.58,9.97,7.98,0.66,5.45,2.26,2.93,13.16,3.99,1.46,1.06,0.4,0,7.85,0,0.27,0.4,13.03,3.59,9.44,2.93,5.32,1.06,13.43,1.86,1.73,0.53,1.06,1.33,1.2,3.86,2.39,1.2,0.27,0.4,0.53,0.8,0.66,0.13,0,0,11.7,2.13,5.59,3.32,2.79,3.99,0,0.4,0.8,0.13,1.2,0,0,0,6.52,3.72,0.13,0.13,0.13,0,0.13,0,0.93,0,0,11.7
1434,Gephardt,Representative,10-Oct-02,House,Iraq,1,D,1434,Gephardt,10,10,2,2229,19.73,30.82,78.6,49.08,12.83,7.36,2.33,3.59,0.18,0.76,0.49,5.47,7.18,10.81,6.64,1.57,5.97,1.79,1.75,13.32,4.58,1.17,2.33,0.67,0,8.61,0,0.49,0.81,7.67,4.08,3.59,0.76,2.33,0.13,19.11,3.19,2.42,2.24,1.66,3.01,1.3,5.07,2.11,1.48,0.36,0.94,0.13,0.58,0.13,0.27,0.13,0.04,9.51,0.76,4.98,3.45,3.45,4.49,0.04,0.27,0.49,0.45,0.36,0,0,0.04,7.04,4.93,0.04,0.18,0,0,0.45,0,0.72,0,0.09,13.46
1435,Armey,Representative,10-Oct-02,House,Iraq,1,R,1435,Armey,10,10,2,1616,15.1,23.02,79.08,52.78,15.41,9.47,1.79,4.15,0.74,1.67,1.11,5.94,7.67,11.88,8.79,1.92,7.74,0.99,2.72,12.44,4.64,0.99,1.67,0.31,0,12.93,0.43,0.12,2.35,7.61,4.08,3.53,1.3,2.1,0,14.48,1.36,0.93,1.3,1.55,1.73,1.05,6.13,1.61,1.67,0.56,0.99,0.06,0.8,0.68,0.06,0,0.06,10.4,0.99,5.57,3.77,1.79,2.23,0.5,0.19,0.56,0.19,0.31,0.37,0.06,0.06,5.94,7.18,0,0.19,0.93,0,0.37,0,0.8,0.19,0,15.78
1436,Roybal-Allard,Representative,10-Oct-02,House,Iraq,0,D,1436,Roybal-Allard,10,10,2,514,25.7,33.85,76.07,45.14,9.34,7.39,3.89,2.53,0.19,0.58,0.19,1.95,7.2,8.37,3.89,0.78,6.61,0.78,2.92,12.26,8.17,1.17,2.14,0.39,0,7.78,0.97,0.19,0.97,6.03,2.92,2.92,0,1.75,0.58,20.82,2.72,4.09,1.36,2.14,2.53,1.36,6.42,2.14,0.58,0,0.58,0,0.39,0,0.39,0,0,12.45,2.14,8.17,2.33,2.92,4.09,0.19,0,0.39,0.19,0.97,0,0,0.58,4.09,6.61,0.19,0,0,0,0.39,0,2.53,0,0,13.81
1437,Underwood,Representative,10-Oct-02,House,Iraq,,D,1437,Underwood,10,10,2,791,24.72,34.13,70.92,43.24,9.23,5.82,1.77,2.78,0,1.01,0.25,3.41,6.45,8.6,5.31,0.88,3.79,2.02,1.77,14.79,5.82,0.38,2.02,0.13,0,6.45,0.13,0,0.88,7.84,3.41,4.42,0.51,2.78,0.38,13.15,1.64,2.28,1.77,1.64,1.64,0.88,3.79,0.88,0.38,0.13,0.13,0.13,0.63,0.13,0.51,0,0,12.77,1.26,7.33,4.05,1.77,3.03,0.63,0.51,0.38,0.13,1.26,0.13,0,0,4.68,4.42,0,0,0,0,0.25,0,0.51,0,0,9.86
1438,Tauzin,Representative,10-Oct-02,House,Iraq,1,R,1438,Tauzin,10,10,2,428,19.45,32.01,76.17,42.99,10.75,6.78,1.64,3.5,0,1.4,0.23,3.97,5.61,8.88,4.21,0.47,7.01,1.17,1.87,13.32,5.37,1.17,2.1,0.7,0,10.05,0.23,0,1.64,7.24,2.57,4.67,1.64,2.57,0.23,18.46,2.57,2.1,1.64,2.34,2.57,1.64,6.07,1.64,1.4,0,0.7,0.23,1.87,0.23,0.93,0,0.7,9.35,1.4,3.5,4.21,2.34,3.97,0.47,0.7,0.7,0,0.7,0,0,0.23,5.14,5.14,0,0,0.23,0,0.47,0,1.4,0,0,12.38
1439,Ose,Representative,10-Oct-02,House,Iraq,1,R,1439,Ose,10,10,2,154,22,33.12,77.27,41.56,8.44,4.55,1.3,1.95,0,1.3,0,3.9,9.74,9.09,3.25,0,5.19,1.95,0,14.29,4.55,0,1.95,0,0,7.14,0,0,1.95,10.39,5.19,5.19,0.65,3.9,0,16.88,1.3,0.65,1.95,0.65,3.25,5.84,4.55,0.65,1.3,0.65,0.65,0,0,0,0,0,0,13.64,2.6,6.49,4.55,3.9,3.9,0,0.65,0,0,1.3,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29
1440,Simpson,Representative,10-Oct-02,House,Iraq,1,R,1440,Simpson,10,10,2,930,32.07,37.96,74.95,42.26,7.96,3.66,1.94,1.29,0,0.43,0,4.3,7.42,6.88,4.62,0.43,4.84,0.97,1.51,14.3,4.09,0.43,2.37,0.22,0,3.33,0,0.11,0.32,7.42,2.26,5.16,0.65,3.55,0.54,18.17,3.98,1.83,1.29,1.29,1.61,3.55,4.62,0.86,0.54,0,0.32,0.11,0.54,0.22,0.22,0,0.11,12.8,1.61,7.1,3.87,4.41,4.3,0.11,0.43,0.22,0,0.22,0,0,0,4.84,3.76,0.22,1.08,0,0,0.22,0,0.54,0,0,10.65
1441,MaloneyCT,Representative,10-Oct-02,House,Iraq,0,D,1441,MaloneyCT,10,10,2,1064,25.95,34.3,71.71,43.23,8.46,4.98,2.26,1.88,0,0.28,0.56,3.48,7.89,7.8,4.7,1.13,4.42,0.94,1.5,13.06,4.42,0.85,3.67,0.94,0,5.17,0.09,0.38,0.38,8.36,3.76,4.61,0.56,3.1,0.38,16.73,1.69,2.73,1.22,1.79,2.35,1.22,5.17,1.13,0.56,0.09,0.38,0.09,0.09,0,0.09,0,0,14.1,2.44,8.83,2.54,2.16,3.57,0.28,0.19,0,0.19,0.75,0.09,0.19,0,4.89,6.58,0,0,0,0,0.75,0,1.69,0.19,0.38,14.66
1442,Houghton,Representative,10-Oct-02,House,Iraq,0,R,1442,Houghton,10,10,2,586,11.96,25.43,78.33,51.54,14.16,8.36,3.07,3.92,0.17,0.51,0.68,5.8,7.85,15.53,9.9,2.05,8.36,1.71,1.54,10.75,3.41,2.39,2.9,1.37,0,9.73,0,0.17,1.37,7.51,2.39,5.12,1.19,3.07,0.34,17.75,2.39,1.37,1.54,2.05,1.37,1.02,6.14,2.39,1.19,0.17,0.85,0.17,0.34,0.17,0.17,0,0,11.6,1.88,5.46,3.92,1.71,2.39,0.17,0,0.68,0.68,0.68,0,0,0,8.7,6.66,0.17,0,0.68,0,0.51,0,2.39,0,0.34,19.45
1443,Putnam,Representative,10-Oct-02,House,Iraq,1,R,1443,Putnam,10,10,2,782,22.34,39.26,63.3,38.24,7.03,3.07,0.64,1.02,0.13,0.77,0.51,3.96,6.39,9.97,5.75,1.79,3.58,0.64,1.66,10.74,4.22,0.51,1.53,1.02,0,5.37,0.13,0,0.64,7.29,2.43,4.86,0,3.96,0.38,12.28,1.92,2.05,1.15,1.28,0.51,1.92,3.32,1.15,0.26,0,0.26,0,0.38,0,0.26,0,0.13,9.85,0.64,4.86,4.35,3.96,3.2,0.13,0.38,0.9,0.26,0.51,0,0.13,0,6.65,5.24,0.13,0,0,0,0.77,0,2.43,0.13,0.13,15.6
1444,Hilleary,Representative,10-Oct-02,House,Iraq,1,R,1444,Hilleary,10,10,2,784,17.82,28.06,75.38,44.52,10.59,6.25,1.53,2.17,0,1.53,1.02,4.34,7.27,8.55,5.48,1.15,4.85,1.28,1.15,11.73,4.85,1.28,2.04,0.89,0,8.67,0.26,0,1.15,7.91,3.19,4.59,0.77,3.32,0.38,16.33,2.55,1.66,0.77,1.4,1.4,1.4,5.23,2.3,1.28,0,0.51,0.64,0.89,0.77,0.13,0,0,15.31,1.53,7.53,5.74,2.81,2.81,0.13,0,0.26,0.38,0.89,0.26,0,0.26,7.02,5.36,0.13,0,0,0,0.64,0,2.81,0,0,15.94
1445,Platts,Representative,10-Oct-02,House,Iraq,1,R,1445,Platts,10,10,2,1342,31.21,36.59,66.77,38.67,6.11,3.35,1.12,0.82,0,1.04,0.37,2.76,6.18,8.35,4.84,1.64,4.02,0.89,1.94,13.04,4.69,0.75,1.71,0.52,0,5.59,0.15,0.22,0.89,7.08,4.1,2.98,0.15,2.24,0.45,13.19,2.01,2.16,1.12,0.89,1.94,1.64,3.58,1.42,0.67,0.15,0.37,0.15,0.3,0.07,0.07,0.15,0,11.4,2.09,5.44,3.58,4.25,3.35,0.22,0.82,0.22,0.82,0.89,0,0.07,0,5.22,5.44,0.07,0,0,0,0.75,0,4.92,0.3,0,16.99
1446,Otter,Representative,10-Oct-02,House,Iraq,1,R,1446,Otter,10,10,2,516,19.85,29.84,72.29,45.16,12.6,6.78,2.52,2.13,0,0.58,1.55,5.81,4.46,10.66,6.01,0.97,6.98,0.78,1.16,12.02,6.01,1.16,2.71,0.19,0,9.3,0.19,0.78,1.36,7.95,3.29,4.65,0.58,3.49,0,18.8,2.33,4.07,1.55,2.13,1.36,1.36,6.4,1.55,0.58,0,0.39,0.19,0.39,0.39,0,0,0.19,6.78,1.36,4.26,1.55,2.13,2.52,0.19,0.97,0.19,0.19,0.58,0.19,0,0,5.62,5.43,0.19,0,0,0,0,0,0.39,0,0,11.63
1447,KennedyRI,Representative,10-Oct-02,House,Iraq,1,D,1447,KennedyRI,10,10,2,3869,22.24,32.1,73.51,45.88,9.54,5.22,1.09,2.69,0.05,0.88,0.52,4.32,8.17,9.36,6.9,1.27,5.25,1.71,1.96,12.43,4.63,1.03,2.04,0.49,0,6.8,0.05,0.03,0.44,8.94,3.13,5.74,1.45,3.62,0.28,16.88,2.58,2.12,2.12,2.3,1.34,1.6,4.73,2.09,0.62,0.08,0.23,0.28,0.67,0.36,0.23,0,0.1,10.49,1.32,6.02,2.95,2.77,3.36,0.18,0.16,0.47,0.31,1.47,0.03,0.05,0.16,5.25,5.3,0,0,0.16,0,0.88,0,1.19,0,0,12.77
1448,Weller,Representative,10-Oct-02,House,Iraq,1,R,1448,Weller,10,10,2,328,19.29,35.98,70.43,38.11,5.49,3.35,0.91,0.91,0,1.52,0,2.13,7.93,9.45,4.27,0.91,5.79,1.52,0.61,12.8,5.49,0.61,1.52,0.91,0,6.4,0.3,0.3,1.83,10.37,3.05,7.32,1.52,5.49,0,17.07,2.13,3.35,1.22,0.3,2.13,1.83,6.71,0.3,1.22,0,1.22,0,0,0,0,0,0,8.84,1.22,3.66,3.96,2.74,1.83,0.3,0.3,0.61,0.3,1.22,0,0,0,6.1,2.74,0,0.91,0,0,0.61,0,1.22,0,0.61,12.2
1449,Crane,Representative,10-Oct-02,House,Iraq,1,R,1449,Crane,10,10,2,871,20.74,27.55,77.38,48.22,12.17,6.77,1.49,3.9,0,1.15,0.23,5.4,6.43,11.14,7.69,1.03,7,1.95,1.38,12.06,4.36,2.07,2.3,1.15,0,8.61,0,0.34,1.26,8.04,2.99,5.05,0.57,3.21,0.8,17.57,2.53,1.61,1.84,2.3,1.95,1.38,5.51,1.95,1.49,0.46,0.57,0.34,0.92,0.46,0.11,0.11,0.23,11.25,1.38,5.97,3.67,1.95,2.87,0,0.34,0.46,0.46,0.57,0.11,0,0,6.43,6.08,0.34,0.69,0.23,0,0.8,0,0.69,0,0,15.27
1450,HastingsFL,Representative,10-Oct-02,House,Iraq,0,D,1450,HastingsFL,10,10,2,657,21.9,26.33,75.95,52.05,10.05,5.48,1.98,2.74,0,0.15,0.61,4.57,8.22,11.72,9.28,0.76,6.09,2.74,2.44,12.48,6.54,1.37,3.04,0.91,0,6.85,0,0.15,1.22,7.15,3.35,3.81,0.15,2.74,0,20.09,1.98,2.44,1.83,2.28,3.35,1.22,6.24,2.28,0.15,0,0.15,0,0.76,0,0.76,0,0,9.44,0.46,5.78,3.04,1.98,1.52,0.15,0.15,0.15,0.15,1.83,0.15,0.15,0,7.15,5.33,0,0,0.76,0,0.15,0,0.76,0,0,14.16
1451,Bilirakis,Representative,10-Oct-02,House,Iraq,1,R,1451,Bilirakis,10,10,2,395,19.75,31.9,75.7,47.09,11.14,5.57,1.77,2.03,0,1.77,0,5.57,5.32,13.16,8.35,1.77,8.35,0.76,2.53,12.66,4.56,2.03,2.03,0,0,5.82,0,0.25,0.51,10.38,5.32,5.06,1.27,3.04,0.25,16.46,3.04,3.29,1.77,0.76,1.52,1.52,4.56,1.77,1.27,0,0.76,0.51,0.25,0.25,0,0,0,10.13,1.52,3.8,4.3,1.52,2.03,0,0,0.25,0,0.25,0,0.25,0,6.33,4.05,0,0.25,0,0,0,0,0,0,0,10.63
1452,Gonzalez,Representative,10-Oct-02,House,Iraq,0,D,1452,Gonzalez,10,10,2,250,16.67,36.8,72,42.8,8,1.6,0,0.4,0,1.2,0,6.4,10,9.2,8,1.6,4.8,1.6,0.4,9.6,3.6,1.2,3.2,0,0,6,0,0,3.2,7.6,3.2,4.4,0.4,2.8,0.8,14.4,2,1.6,1.6,1.2,2.4,2.4,2.8,1.6,2,0,2,0,0.4,0,0.4,0,0,10.4,0.8,7.2,2.4,5.2,4.4,0,0,1.2,0.8,1.6,0.4,0,0,9.6,5.2,0.4,0,0,0,0.4,0,0.4,0,1.2,17.2
1453,Pascrell,Representative,10-Oct-02,House,Iraq,1,D,1453,Pascrell,10,10,2,820,16.4,31.1,76.1,47.07,12.93,5.37,1.46,2.68,0,1.1,0.12,7.56,7.07,10.98,7.68,1.59,6.22,1.46,2.07,11.1,4.02,1.59,1.83,0.61,0,7.32,0.37,0,0.61,7.32,2.93,4.39,0.24,3.41,0.49,16.1,2.93,2.68,1.59,1.34,2.8,0.98,3.9,1.46,0.49,0,0.37,0.12,0.37,0.12,0.24,0,0,11.34,0.73,6.83,3.66,2.93,3.05,0.24,0.49,0.12,0.12,0.73,0.37,0,0,5.73,4.63,0,0.12,0.73,0,0.49,0,0.61,0,0,12.32
1454,Bryant,Representative,10-Oct-02,House,Iraq,1,R,1454,Bryant,10,10,2,383,13.68,26.89,79.63,48.83,11.23,6.53,1.83,3.13,0,0.78,0.78,4.7,4.96,10.97,7.05,1.83,5.74,1.83,1.83,14.1,5.48,2.09,2.87,0.78,0,11.23,0,0.26,2.87,7.57,3.39,4.18,0.26,3.13,0.26,19.58,2.35,2.87,1.83,2.35,1.04,1.83,7.31,2.09,1.04,0,1.04,0,0.52,0.52,0,0,0,14.62,2.35,6.53,5.74,2.09,2.35,0.26,0.52,0.26,0,0.78,0,0,0,7.57,5.48,0,0,1.04,0,0.52,0,3.39,0,0,18.02
1455,Moore,Representative,10-Oct-02,House,Iraq,1,D,1455,Moore,10,10,2,512,17.66,33.98,75.78,47.46,10.94,7.23,3.12,2.73,0.2,1.17,0,3.71,7.62,10.74,7.81,0.98,6.25,1.95,1.95,10.94,6.64,0.98,1.76,0.59,0,8.4,1.17,0,0.78,7.03,2.34,4.69,0.2,4.1,0,18.55,3.71,3.12,1.95,1.37,1.95,1.17,6.25,0.59,0.98,0.39,0.59,0,0.2,0,0.2,0,0,9.57,1.76,4.49,3.12,4.88,4.69,0.2,0.39,0.2,0.39,0.59,0,0,0,7.03,3.32,0.2,0,0,0,0,0,1.95,0,0,12.5
1557,Wynn,Representative,10-Oct-02,House,Iraq,1,D,1557,wynn,10,9,2,1040,14.65,32.79,72.98,43.56,11.54,6.83,2.21,3.17,0.19,0.87,0.38,4.71,6.35,11.15,7.12,0.38,7.4,1.25,1.44,10.19,5,0.58,2.12,1.15,0,8.46,0,0.29,0.58,8.27,2.79,5.38,0.58,4.13,0.19,15.96,3.56,2.02,2.02,1.54,1.15,1.06,5,0.96,1.44,0.19,1.25,0,0.48,0.19,0.1,0,0.19,11.06,1.73,4.9,4.04,2.5,2.6,0.1,0,0,0.38,0.87,0.29,0.19,0.1,8.46,6.35,0.1,0,0.1,0,0.38,0,1.25,0.1,0,16.83
